0,1,2,3
Non-operating income,33.90,18.32,53.75
Non-operating expense,0.29,1.98,13.76
Profit before income tax,"3,039.40","3,593.81","1,001.65"
Income Tax Expense,-,,483.72
Current Tax,929.31,"1,029.42",479.50
Deferred Tax,139.36,(15.42),4.23
Profit for the period,"1,970.73","2,579.81",517.92
