0,1,2,3
Particulars,2019/20  Rs. In Million,2020/21 Rs. In Million,Percentage Change
Due to Bank and Financial Institutions,"119,377","143,418",20.14%
Deposits from customers,"3,489,390","4,086,195",17.10%
Share capital,"284,811","316,196",11.02%
Retained Earnings,"38,252","52,063",36.11%
Reserves,"156,316","181,763",16.28%
Others,"158,681","443,433",179.45%
Total,"4,246,827","5,223,070",22.99%
